day,time,,wea,tem,hum,win,dir,winclass,rain,tembody
2019/1/15,4:00,,晴朗,-5℃,12%,狂风,西北风,10级,-,-12℃
2019/1/15,5:00,,晴朗,-5℃,12%,狂风,西北风,10级,-,-13℃
2019/1/15,6:00,,晴朗,-6℃,12%,烈风,西北风,9级,-,-13℃
2019/1/15,7:00,,晴朗,-6℃,13%,烈风,西北风,9级,-,-13℃
2019/1/15,8:00,,晴朗,-6℃,13%,烈风,西北风,9级,-,-13℃
2019/1/15,9:00,,晴朗,-6℃,12%,烈风,西北风,9级,-,-13℃
2019/1/15,10:00,,晴朗,-5℃,11%,烈风,西北风,9级,-,-12℃
2019/1/15,11:00,,晴朗,-4℃,10%,烈风,西北风,9级,-,-11℃
2019/1/15,12:00,,晴朗,-3℃,9%,大风,西北风,8级,-,-9℃
2019/1/15,13:00,,晴朗,-2℃,9%,大风,西北风,8级,-,-8℃
2019/1/15,14:00,,晴朗,-1℃,8%,劲风,西北风,7级,-,-6℃
2019/1/15,15:00,,晴朗,0℃,8%,劲风,西北风,7级,-,-5℃
2019/1/15,16:00,,晴朗,1℃,8%,强风,西北风,6级,-,-3℃
2019/1/15,17:00,,晴朗,2℃,8%,清风,西北风,5级,-,-1℃
2019/1/15,18:00,,局部多云,1℃,9%,和风,西北风,4级,-,-2℃
2019/1/15,19:00,,晴朗,-1℃,9%,和风,西风,4级,-,-2℃
2019/1/15,20:00,,局部多云,-2℃,10%,微风,西风,3级,-,-3℃
2019/1/15,21:00,,局部多云,-2℃,10%,微风,西风,3级,-,-4℃
2019/1/15,22:00,,局部多云,-3℃,11%,微风,西风,3级,-,-4℃
2019/1/15,23:00,,局部多云,-3℃,12%,微风,西风,3级,-,-5℃
2019/1/16,0:00,,多云,-4℃,11%,微风,西风,3级,-,-7℃
2019/1/16,1:00,,阴天,-5℃,11%,微风,西风,3级,-,-7℃
2019/1/16,2:00,,多云,-5℃,12%,微风,西风,3级,-,-7℃
2019/1/16,3:00,,局部多云,-5℃,12%,微风,西风,3级,-,-7℃
2019/1/16,4:00,,多云,-5℃,12%,微风,西风,3级,-,-7℃
2019/1/16,5:00,,局部多云,-5℃,12%,微风,西风,3级,-,-7℃
2019/1/16,6:00,,局部多云,-5℃,12%,微风,西风,3级,-,-6℃
2019/1/16,7:00,,局部多云,-4℃,12%,微风,西风,3级,-,-6℃
2019/1/16,8:00,,局部多云,-4℃,12%,微风,西风,3级,-,-5℃
2019/1/16,9:00,,晴朗,-2℃,11%,轻风,西风,2级,-,-3℃
2019/1/16,10:00,,局部多云,-1℃,10%,轻风,西风,2级,-,-1℃
2019/1/16,11:00,,晴朗,1℃,9%,轻风,西风,2级,-,1℃
2019/1/16,12:00,,局部多云,3℃,8%,轻风,西风,2级,-,3℃
2019/1/16,13:00,,晴朗,4℃,7%,微风,西南风,3级,-,4℃
2019/1/16,14:00,,局部多云,6℃,6%,微风,西南风,3级,-,5℃
2019/1/16,15:00,,局部多云,5℃,7%,微风,西南风,3级,-,4℃
2019/1/16,16:00,,局部多云,3℃,7%,微风,西南风,3级,-,2℃
2019/1/16,17:00,,局部多云,2℃,8%,和风,南风,4级,-,0℃
2019/1/16,18:00,,局部多云,1℃,8%,和风,西南风,4级,-,-1℃
2019/1/16,19:00,,局部多云,1℃,8%,和风,西南风,4级,-,-1℃
2019/1/16,20:00,,局部多云,0℃,9%,和风,西风,4级,-,-2℃
2019/1/16,21:00,,局部多云,-2℃,9%,微风,西风,3级,-,-3℃
2019/1/16,22:00,,局部多云,-4℃,9%,微风,西风,3级,-,-5℃
2019/1/16,23:00,,局部多云,-6℃,9%,微风,西北风,3级,-,-6℃
2019/1/17,0:00,,局部多云,0℃,9%,微风,西北风,3级,-,-1℃
2019/1/17,1:00,,局部多云,0℃,9%,微风,西北风,3级,-,-1℃
2019/1/17,2:00,,局部多云,0℃,9%,微风,西北风,3级,-,-2℃
2019/1/17,3:00,,局部多云,0℃,9%,微风,西北风,3级,-,-2℃
2019/1/17,4:00,,局部多云,-1℃,9%,微风,西北风,3级,-,-2℃
2019/1/17,5:00,,局部多云,-1℃,9%,微风,西北风,3级,-,-3℃
2019/1/17,6:00,,局部多云,-1℃,9%,微风,西北风,3级,-,-3℃
2019/1/17,7:00,,局部多云,-1℃,10%,微风,西北风,3级,-,-3℃
2019/1/17,8:00,,局部多云,-1℃,10%,微风,西北风,3级,-,-3℃
2019/1/17,9:00,,晴朗,1℃,9%,微风,西北风,3级,-,-1℃
2019/1/17,10:00,,局部多云,2℃,8%,轻风,西北风,2级,-,2℃
2019/1/17,11:00,,晴朗,4℃,7%,轻风,西北风,2级,-,4℃
2019/1/17,12:00,,局部多云,4℃,7%,轻风,西风,2级,-,4℃
2019/1/17,13:00,,晴朗,4℃,6%,微风,西南风,3级,-,3℃
2019/1/17,14:00,,局部多云,4℃,6%,微风,东南风,3级,-,3℃
2019/1/17,15:00,,局部多云,4℃,7%,和风,南风,4级,-,3℃
2019/1/17,16:00,,局部多云,4℃,7%,和风,南风,4级,-,2℃
2019/1/17,17:00,,局部多云,4℃,8%,和风,南风,4级,-,2℃
2019/1/17,18:00,,局部多云,3℃,8%,微风,南风,3级,-,2℃
2019/1/17,19:00,,局部多云,2℃,9%,微风,南风,3级,-,1℃
2019/1/17,20:00,,局部多云,1℃,9%,轻风,南风,2级,-,1℃
2019/1/17,21:00,,局部多云,1℃,9%,轻风,南风,2级,-,1℃
2019/1/17,22:00,,局部多云,1℃,9%,轻风,南风,2级,-,1℃
2019/1/17,23:00,,局部多云,1℃,10%,软风,南风,1级,-,1℃
2019/1/18,0:00,,局部多云,0℃,11%,软风,东南风,1级,-,0℃
2019/1/18,1:00,,多云,0℃,11%,软风,东风,1级,-,0℃
2019/1/18,2:00,,局部多云,0℃,11%,软风,东北风,1级,-,0℃
2019/1/18,3:00,,局部多云,0℃,11%,轻风,东北风,2级,-,0℃
2019/1/18,4:00,,局部多云,0℃,11%,轻风,东北风,2级,-,0℃
2019/1/18,5:00,,局部多云,0℃,10%,轻风,北风,2级,-,0℃
2019/1/18,6:00,,局部多云,0℃,10%,轻风,北风,2级,-,0℃
2019/1/18,7:00,,局部多云,0℃,10%,轻风,北风,2级,-,0℃
2019/1/18,8:00,,局部多云,0℃,10%,轻风,北风,2级,-,0℃
2019/1/18,9:00,,局部多云,1℃,9%,轻风,北风,2级,-,1℃
2019/1/18,10:00,,局部多云,2℃,9%,轻风,东北风,2级,-,2℃
2019/1/18,11:00,,局部多云,3℃,8%,软风,东北风,1级,-,3℃
2019/1/18,12:00,,局部多云,4℃,8%,轻风,东风,2级,-,4℃
2019/1/18,13:00,,局部多云,5℃,8%,轻风,东风,2级,-,5℃
2019/1/18,14:00,,局部多云,6℃,8%,轻风,东南风,2级,-,6℃
2019/1/18,15:00,,局部多云,5℃,9%,轻风,东南风,2级,-,5℃
2019/1/18,16:00,,局部多云,5℃,10%,轻风,南风,2级,-,5℃
2019/1/18,17:00,,局部多云,4℃,10%,轻风,南风,2级,-,4℃
2019/1/18,18:00,,局部多云,4℃,12%,微风,西南风,3级,-,3℃
2019/1/18,19:00,,局部多云,3℃,13%,微风,西风,3级,-,2℃
2019/1/18,20:00,,局部多云,3℃,14%,微风,西北风,3级,-,1℃
2019/1/18,21:00,,局部多云,2℃,16%,和风,北风,4级,-,0℃
2019/1/18,22:00,,局部多云,2℃,17%,和风,北风,4级,-,0℃
2019/1/18,23:00,,局部多云,1℃,18%,和风,北风,4级,-,-1℃
2019/1/19,0:00,,局部多云,1℃,19%,和风,北风,4级,-,-2℃
2019/1/19,1:00,,局部多云,1℃,19%,清风,北风,5级,-,-2℃
2019/1/19,2:00,,局部多云,1℃,19%,清风,北风,5级,-,-2℃
2019/1/19,3:00,,多云,0℃,19%,清风,西南风,5级,-,-2℃
2019/1/19,4:00,,局部多云,0℃,19%,清风,东南风,5级,-,-2℃
2019/1/19,5:00,,多云,0℃,20%,清风,北风,5级,-,-3℃
2019/1/19,6:00,,阴天,0℃,20%,清风,北风,5级,-,-3℃
2019/1/19,7:00,,多云,0℃,21%,清风,北风,5级,-,-3℃
2019/1/19,8:00,,阴天,0℃,22%,和风,北风,4级,-,-3℃
2019/1/19,9:00,,多云,1℃,22%,和风,北风,4级,-,-2℃
2019/1/19,10:00,,阴天,1℃,21%,和风,北风,4级,-,-1℃
2019/1/19,11:00,,多云,2℃,21%,和风,北风,4级,-,0℃
2019/1/19,12:00,,多云,3℃,20%,和风,北风,4级,-,1℃
2019/1/19,13:00,,多云,3℃,19%,和风,东北风,4级,-,2℃
2019/1/19,14:00,,多云,4℃,19%,和风,东北风,4级,-,3℃
2019/1/19,15:00,,多云,4℃,20%,微风,东北风,3级,-,3℃
2019/1/19,16:00,,多云,4℃,20%,微风,东北风,3级,-,3℃
2019/1/19,17:00,,多云,3℃,21%,轻风,东风,2级,-,3℃
2019/1/19,18:00,,多云,3℃,23%,微风,南风,3级,-,2℃
2019/1/19,19:00,,多云,2℃,24%,微风,西风,3级,-,1℃
2019/1/19,20:00,,多云,2℃,25%,微风,西北风,3级,-,0℃
2019/1/19,21:00,,多云,1℃,26%,和风,西北风,4级,-,0℃
2019/1/19,22:00,,多云,1℃,26%,和风,北风,4级,-,-1℃
2019/1/19,23:00,,多云,1℃,27%,清风,北风,5级,-,-2℃
2019/1/20,0:00,,局部多云,0℃,28%,清风,北风,5级,-,-3℃
2019/1/20,1:00,,多云,0℃,28%,清风,北风,5级,-,-3℃
2019/1/20,2:00,,局部多云,0℃,27%,强风,北风,6级,-,-3℃
2019/1/20,3:00,,晴天,0℃,27%,强风,北风,6级,-,-3℃
2019/1/20,4:00,,局部多云,1℃,26%,强风,西北风,6级,-,-3℃
2019/1/20,5:00,,晴朗,1℃,25%,强风,西北风,6级,-,-3℃
2019/1/20,6:00,,晴朗,0℃,25%,强风,西北风,6级,-,-4℃
2019/1/20,7:00,,晴朗,0℃,24%,强风,西北风,6级,-,-4℃
2019/1/20,8:00,,晴朗,0℃,24%,强风,西北风,6级,-,-4℃
2019/1/20,9:00,,晴朗,0℃,22%,强风,西北风,6级,-,-4℃
2019/1/20,10:00,,晴朗,1℃,20%,劲风,西北风,7级,-,-3℃
2019/1/20,11:00,,晴朗,1℃,18%,劲风,西北风,7级,-,-3℃
2019/1/20,12:00,,晴朗,2℃,17%,劲风,西北风,7级,-,-1℃
2019/1/20,13:00,,晴朗,3℃,15%,强风,西北风,6级,-,0℃
2019/1/20,14:00,,晴朗,5℃,14%,强风,西北风,6级,-,2℃
2019/1/20,15:00,,晴朗,5℃,14%,清风,西北风,5级,-,3℃
2019/1/20,16:00,,晴朗,6℃,15%,清风,西风,5级,-,4℃
2019/1/20,17:00,,晴朗,6℃,15%,和风,西风,4级,-,5℃
2019/1/20,18:00,,晴朗,6℃,16%,和风,西风,4级,-,5℃
2019/1/20,19:00,,晴朗,5℃,17%,和风,西风,4级,-,4℃
2019/1/20,20:00,,晴朗,5℃,18%,和风,西风,4级,-,3℃
2019/1/20,21:00,,晴朗,4℃,18%,和风,西风,4级,-,3℃
2019/1/20,22:00,,晴朗,4℃,18%,和风,西风,4级,-,2℃
2019/1/20,23:00,,晴朗,4℃,18%,和风,西风,4级,-,2℃
2019/1/21,0:00,,晴朗,4℃,17%,微风,西风,3级,-,3℃
2019/1/21,1:00,,晴朗,4℃,17%,微风,西风,3级,-,3℃
2019/1/21,2:00,,晴朗,4℃,18%,微风,西风,3级,-,3℃
2019/1/21,3:00,,局部多云,3℃,18%,微风,西风,3级,-,2℃
2019/1/21,4:00,,晴朗,3℃,18%,微风,西风,3级,-,2℃
2019/1/21,5:00,,局部多云,3℃,18%,和风,西风,4级,-,1℃
2019/1/21,6:00,,局部多云,2℃,18%,和风,西风,4级,-,0℃
2019/1/21,7:00,,局部多云,0℃,18%,和风,西北风,4级,-,-2℃
2019/1/21,8:00,,局部多云,-1℃,18%,和风,西北风,4级,-,-3℃
2019/1/21,9:00,,局部多云,1℃,16%,清风,西北风,5级,-,-2℃
2019/1/21,10:00,,局部多云,2℃,15%,清风,西北风,5级,-,0℃
2019/1/21,11:00,,局部多云,4℃,13%,清风,西北风,5级,-,1℃
2019/1/21,12:00,,局部多云,5℃,12%,清风,西北风,5级,-,2℃
2019/1/21,13:00,,局部多云,6℃,11%,强风,西北风,6级,-,4℃
2019/1/21,14:00,,局部多云,7℃,10%,强风,西北风,6级,-,5℃
2019/1/21,15:00,,局部多云,7℃,11%,清风,西北风,5级,-,6℃
2019/1/21,16:00,,局部多云,7℃,12%,和风,西北风,4级,-,6℃
2019/1/21,17:00,,局部多云,7℃,12%,微风,西北风,3级,-,7℃
2019/1/21,18:00,,晴朗,7℃,13%,微风,西风,3级,-,7℃
2019/1/21,19:00,,局部多云,7℃,15%,微风,西风,3级,-,6℃
2019/1/21,20:00,,晴朗,6℃,16%,和风,西风,4级,-,5℃
2019/1/21,21:00,,晴朗,6℃,16%,和风,西风,4级,-,5℃
2019/1/21,22:00,,晴朗,5℃,17%,和风,西风,4级,-,4℃
2019/1/21,23:00,,晴朗,5℃,17%,和风,西风,4级,-,4℃
2019/1/22,0:00,,晴朗,5℃,18%,和风,西北风,4级,-,3℃
2019/1/22,1:00,,晴朗,5℃,19%,和风,西北风,4级,-,3℃
2019/1/22,2:00,,晴朗,5℃,19%,和风,西北风,4级,-,3℃
2019/1/22,3:00,,晴朗,4℃,20%,和风,西北风,4级,-,3℃
2019/1/22,4:00,,晴朗,4℃,20%,和风,西北风,4级,-,2℃
2019/1/22,5:00,,晴朗,3℃,20%,和风,西北风,4级,-,2℃
2019/1/22,6:00,,局部多云,3℃,20%,和风,西北风,4级,-,1℃
2019/1/22,7:00,,晴朗,2℃,21%,和风,西北风,4级,-,0℃
2019/1/22,8:00,,局部多云,1℃,21%,和风,西北风,4级,-,-1℃
2019/1/22,9:00,,局部多云,2℃,19%,和风,西北风,4级,-,0℃
2019/1/22,10:00,,局部多云,4℃,17%,和风,西北风,4级,-,2℃
2019/1/22,11:00,,局部多云,5℃,15%,和风,西北风,4级,-,4℃
2019/1/22,12:00,,局部多云,7℃,14%,和风,西北风,4级,-,5℃
2019/1/22,13:00,,局部多云,8℃,12%,清风,西北风,5级,-,7℃
2019/1/22,14:00,,局部多云,9℃,10%,清风,西北风,5级,-,8℃
2019/1/22,15:00,,局部多云,9℃,11%,和风,西北风,4级,-,8℃
2019/1/22,16:00,,局部多云,8℃,12%,微风,西北风,3级,-,8℃
2019/1/22,17:00,,局部多云,8℃,13%,轻风,西北风,2级,-,8℃
2019/1/22,18:00,,局部多云,7℃,14%,轻风,西北风,2级,-,7℃
2019/1/22,19:00,,局部多云,7℃,16%,微风,西北风,3级,-,6℃
2019/1/22,20:00,,局部多云,6℃,17%,微风,西北风,3级,-,5℃
2019/1/22,21:00,,局部多云,5℃,18%,微风,西北风,3级,-,5℃
2019/1/22,22:00,,局部多云,5℃,19%,微风,西北风,3级,-,4℃
2019/1/22,23:00,,局部多云,5℃,20%,和风,西北风,4级,-,3℃
2019/1/23,0:00,,晴朗,6℃,22%,和风,西北风,4级,-,5℃
2019/1/23,1:00,,晴朗,6℃,23%,和风,西北风,4级,-,5℃
2019/1/23,2:00,,晴朗,6℃,23%,和风,西北风,4级,-,4℃
2019/1/23,3:00,,晴朗,5℃,23%,和风,西北风,4级,-,4℃
2019/1/23,4:00,,晴朗,5℃,23%,和风,西北风,4级,-,3℃
2019/1/23,5:00,,晴朗,4℃,23%,和风,北风,4级,-,3℃
2019/1/23,6:00,,晴朗,4℃,23%,和风,北风,4级,-,3℃
2019/1/23,7:00,,晴朗,4℃,23%,微风,西北风,3级,-,3℃
2019/1/23,8:00,,晴朗,4℃,23%,微风,西北风,3级,-,3℃
2019/1/23,9:00,,晴朗,5℃,21%,微风,西南风,3级,-,4℃
2019/1/23,10:00,,晴朗,6℃,19%,微风,东南风,3级,-,6℃
2019/1/23,11:00,,晴朗,8℃,18%,微风,东北风,3级,-,8℃
2019/1/23,12:00,,晴朗,9℃,17%,微风,东风,3级,-,8℃
2019/1/23,13:00,,晴朗,10℃,17%,微风,东风,3级,-,9℃
2019/1/23,14:00,,晴朗,11℃,17%,和风,东风,4级,-,10℃
2019/1/23,15:00,,晴朗,11℃,18%,微风,东风,3级,-,10℃
2019/1/23,16:00,,晴朗,11℃,19%,微风,东南风,3级,-,11℃
2019/1/23,17:00,,晴朗,11℃,19%,微风,东南风,3级,-,11℃
2019/1/23,18:00,,局部多云,10℃,23%,微风,东南风,3级,-,10℃
2019/1/23,19:00,,晴朗,9℃,27%,微风,东南风,3级,-,9℃
2019/1/23,20:00,,局部多云,8℃,31%,微风,东南风,3级,-,7℃
2019/1/23,21:00,,局部多云,7℃,38%,微风,东南风,3级,-,6℃
2019/1/23,22:00,,局部多云,5℃,45%,微风,东南风,3级,-,5℃
2019/1/23,23:00,,局部多云,4℃,52%,微风,东风,3级,-,4℃
2019/1/24,0:00,,局部多云,4℃,56%,微风,东风,3级,-,3℃
2019/1/24,1:00,,局部多云,3℃,60%,微风,东风,3级,-,1℃
2019/1/24,2:00,,局部多云,1℃,65%,和风,东风,4级,-,0℃
2019/1/24,3:00,,局部多云,1℃,67%,微风,东北风,3级,-,-1℃
2019/1/24,4:00,,局部多云,0℃,68%,微风,东北风,3级,-,-1℃
2019/1/24,5:00,,局部多云,0℃,70%,微风,东北风,3级,-,-2℃
2019/1/24,6:00,,局部多云,0℃,70%,微风,东北风,3级,-,-2℃
2019/1/24,7:00,,局部多云,0℃,70%,微风,东北风,3级,-,-2℃
2019/1/24,8:00,,局部多云,-1℃,71%,微风,东北风,3级,-,-3℃
2019/1/24,9:00,,局部多云,0℃,67%,和风,东北风,4级,-,-2℃
2019/1/24,10:00,,局部多云,1℃,63%,和风,东北风,4级,-,-1℃
2019/1/24,11:00,,局部多云,2℃,59%,和风,东北风,4级,-,0℃
2019/1/24,12:00,,局部多云,3℃,56%,和风,东北风,4级,-,1℃
2019/1/24,13:00,,局部多云,4℃,53%,和风,东北风,4级,-,2℃
2019/1/24,14:00,,局部多云,5℃,50%,和风,东北风,4级,-,3℃
2019/1/24,15:00,,阴天,5℃,51%,和风,东风,4级,-,3℃
2019/1/24,16:00,,局部多云,4℃,52%,和风,东风,4级,-,3℃
2019/1/24,17:00,,阴天,4℃,53%,和风,东风,4级,-,2℃
2019/1/24,18:00,,阴天,3℃,55%,和风,东北风,4级,-,2℃
2019/1/24,19:00,,阴天,3℃,58%,微风,东北风,3级,-,2℃
2019/1/24,20:00,,阴天,3℃,60%,微风,北风,3级,-,1℃
2019/1/24,21:00,,局部多云,1℃,56%,微风,北风,3级,-,0℃
2019/1/24,22:00,,阴天,-1℃,52%,和风,北风,4级,-,-1℃
2019/1/24,23:00,,局部多云,-3℃,48%,和风,北风,4级,-,-3℃
2019/1/25,0:00,,局部多云,3℃,32%,和风,东北风,4级,-,1℃
2019/1/25,1:00,,局部多云,2℃,31%,和风,东北风,4级,-,1℃
2019/1/25,2:00,,局部多云,2℃,29%,和风,东北风,4级,-,0℃
2019/1/25,3:00,,局部多云,1℃,28%,和风,东北风,4级,-,-1℃
2019/1/25,4:00,,局部多云,1℃,27%,和风,东北风,4级,-,-1℃
2019/1/25,5:00,,局部多云,0℃,27%,和风,北风,4级,-,-2℃
2019/1/25,6:00,,晴天,1℃,27%,和风,东南风,4级,-,-2℃
2019/1/25,7:00,,局部多云,1℃,27%,清风,西南风,5级,-,-1℃
2019/1/25,8:00,,晴朗,2℃,27%,清风,北风,5级,-,-1℃
2019/1/25,9:00,,晴朗,2℃,24%,清风,北风,5级,-,0℃
2019/1/25,10:00,,晴朗,3℃,20%,强风,北风,6级,-,0℃
2019/1/25,11:00,,晴朗,3℃,16%,强风,北风,6级,-,0℃
2019/1/25,12:00,,晴朗,4℃,15%,强风,北风,6级,-,1℃
2019/1/25,13:00,,晴朗,5℃,13%,强风,北风,6级,-,2℃
2019/1/25,14:00,,晴朗,6℃,11%,强风,北风,6级,-,3℃
2019/1/25,15:00,,晴朗,7℃,11%,强风,西南风,6级,-,4℃
2019/1/25,16:00,,晴朗,7℃,10%,清风,东南风,5级,-,5℃
2019/1/25,17:00,,晴朗,8℃,10%,清风,北风,5级,-,6℃
2019/1/25,18:00,,晴朗,7℃,11%,和风,东南风,4级,-,6℃
2019/1/25,19:00,,晴朗,6℃,12%,和风,西南风,4级,-,5℃
2019/1/25,20:00,,晴朗,6℃,13%,和风,北风,4级,-,5℃
2019/1/25,21:00,,晴朗,5℃,14%,和风,北风,4级,-,4℃
2019/1/25,22:00,,晴朗,4℃,14%,和风,北风,4级,-,3℃
2019/1/25,23:00,,晴朗,4℃,15%,和风,西北风,4级,-,2℃
2019/1/26,0:00,,局部多云,1℃,15%,微风,西北风,3级,-,0℃
2019/1/26,1:00,,局部多云,1℃,16%,微风,西北风,3级,-,0℃
2019/1/26,2:00,,局部多云,0℃,16%,微风,西北风,3级,-,-1℃
2019/1/26,3:00,,局部多云,0℃,16%,微风,西北风,3级,-,-1℃
2019/1/26,4:00,,局部多云,0℃,16%,微风,西北风,3级,-,-1℃
2019/1/26,5:00,,局部多云,0℃,16%,微风,西北风,3级,-,-1℃
2019/1/26,6:00,,局部多云,0℃,16%,轻风,西北风,2级,-,-1℃
2019/1/26,7:00,,局部多云,0℃,16%,轻风,西北风,2级,-,0℃
2019/1/26,8:00,,局部多云,0℃,16%,软风,西北风,1级,-,0℃
2019/1/26,9:00,,局部多云,1℃,16%,轻风,西风,2级,-,1℃
2019/1/26,10:00,,局部多云,1℃,15%,轻风,西南风,2级,-,1℃
2019/1/26,11:00,,局部多云,2℃,14%,微风,东南风,3级,-,1℃
2019/1/26,12:00,,局部多云,3℃,15%,微风,东南风,3级,-,1℃
2019/1/26,13:00,,局部多云,4℃,16%,和风,南风,4级,-,2℃
2019/1/26,14:00,,局部多云,4℃,17%,清风,南风,5级,-,3℃
2019/1/26,15:00,,局部多云,5℃,19%,和风,南风,4级,-,3℃
2019/1/26,16:00,,局部多云,6℃,20%,和风,南风,4级,-,4℃
2019/1/26,17:00,,局部多云,6℃,21%,微风,南风,3级,-,5℃
2019/1/26,18:00,,局部多云,5℃,22%,微风,南风,3级,-,5℃
2019/1/26,19:00,,局部多云,4℃,24%,微风,南风,3级,-,4℃
2019/1/26,20:00,,局部多云,3℃,25%,轻风,南风,2级,-,3℃
2019/1/26,21:00,,局部多云,3℃,25%,轻风,南风,2级,-,3℃
2019/1/26,22:00,,局部多云,2℃,25%,轻风,南风,2级,-,2℃
2019/1/26,23:00,,局部多云,2℃,25%,轻风,南风,2级,-,2℃
2019/1/27,0:00,,局部多云,2℃,28%,轻风,南风,2级,-,2℃
2019/1/27,1:00,,局部多云,1℃,28%,软风,南风,1级,-,1℃
2019/1/27,2:00,,局部多云,1℃,28%,软风,东南风,1级,-,1℃
2019/1/27,3:00,,多云,1℃,28%,软风,东南风,1级,-,1℃
2019/1/27,4:00,,局部多云,0℃,27%,软风,东南风,1级,-,0℃
2019/1/27,5:00,,多云,0℃,27%,软风,东风,1级,-,0℃
2019/1/27,6:00,,多云,0℃,26%,轻风,东风,2级,-,0℃
2019/1/27,7:00,,多云,0℃,26%,轻风,东风,2级,-,0℃
2019/1/27,8:00,,多云,0℃,25%,轻风,东北风,2级,-,0℃
2019/1/27,9:00,,多云,1℃,23%,轻风,东北风,2级,-,1℃
2019/1/27,10:00,,多云,2℃,22%,软风,东北风,1级,-,2℃
2019/1/27,11:00,,多云,3℃,20%,软风,东北风,1级,-,3℃
2019/1/27,12:00,,局部多云,5℃,18%,和风,东南风,4级,-,4℃
2019/1/27,13:00,,多云,7℃,16%,强风,西南风,6级,-,5℃
2019/1/27,14:00,,局部多云,8℃,14%,大风,西北风,8级,-,5℃
2019/1/27,15:00,,局部多云,8℃,12%,大风,西北风,8级,-,4℃
2019/1/27,16:00,,局部多云,7℃,11%,大风,西北风,8级,-,4℃
2019/1/27,17:00,,局部多云,6℃,9%,劲风,西北风,7级,-,3℃
2019/1/27,18:00,,局部多云,6℃,11%,劲风,西北风,7级,-,3℃
2019/1/27,19:00,,局部多云,6℃,12%,强风,西北风,6级,-,3℃
2019/1/27,20:00,,局部多云,6℃,13%,强风,北风,6级,-,4℃
2019/1/27,21:00,,局部多云,6℃,13%,清风,北风,5级,-,3℃
2019/1/27,22:00,,局部多云,5℃,14%,清风,西北风,5级,-,3℃
2019/1/27,23:00,,局部多云,5℃,15%,清风,西北风,5级,-,3℃
2019/1/28,0:00,,局部多云,2℃,14%,清风,北风,5级,-,0℃
2019/1/28,1:00,,局部多云,1℃,14%,和风,北风,4级,-,-1℃
2019/1/28,2:00,,局部多云,1℃,14%,和风,西北风,4级,-,-1℃
2019/1/28,3:00,,局部多云,1℃,14%,和风,西北风,4级,-,-2℃
2019/1/28,4:00,,局部多云,1℃,14%,和风,西北风,4级,-,-2℃
2019/1/28,5:00,,局部多云,0℃,14%,和风,西北风,4级,-,-2℃
2019/1/28,6:00,,局部多云,0℃,14%,和风,西北风,4级,-,-2℃
2019/1/28,7:00,,局部多云,0℃,14%,微风,西北风,3级,-,-1℃
2019/1/28,8:00,,局部多云,0℃,14%,微风,西北风,3级,-,-1℃
2019/1/28,9:00,,局部多云,2℃,13%,微风,西南风,3级,-,1℃
2019/1/28,10:00,,局部多云,3℃,11%,轻风,东南风,2级,-,2℃
2019/1/28,11:00,,局部多云,4℃,10%,软风,北风,1级,-,4℃
2019/1/28,12:00,,局部多云,5℃,10%,轻风,东北风,2级,-,5℃
2019/1/28,13:00,,局部多云,5℃,9%,轻风,东风,2级,-,5℃
2019/1/28,14:00,,局部多云,6℃,8%,微风,南风,3级,-,6℃
2019/1/28,15:00,,局部多云,6℃,9%,微风,东南风,3级,-,6℃
2019/1/28,16:00,,局部多云,6℃,10%,和风,东南风,4级,-,5℃
2019/1/28,17:00,,局部多云,6℃,11%,和风,东南风,4级,-,5℃
2019/1/28,18:00,,局部多云,5℃,13%,微风,东南风,3级,-,4℃
2019/1/28,19:00,,局部多云,4℃,15%,微风,南风,3级,-,4℃
2019/1/28,20:00,,局部多云,3℃,16%,轻风,南风,2级,-,3℃
2019/1/28,21:00,,局部多云,3℃,18%,轻风,南风,2级,-,3℃
2019/1/28,22:00,,局部多云,3℃,20%,轻风,南风,2级,-,3℃
2019/1/28,23:00,,局部多云,2℃,21%,轻风,东南风,2级,-,2℃
2019/1/29,0:00,,局部多云,1℃,19%,轻风,南风,2级,-,1℃
2019/1/29,1:00,,局部多云,1℃,20%,轻风,南风,2级,-,1℃
2019/1/29,2:00,,局部多云,1℃,21%,轻风,南风,2级,-,1℃
2019/1/29,3:00,,多云,1℃,21%,轻风,南风,2级,-,1℃
2019/1/29,4:00,,局部多云,0℃,21%,轻风,东南风,2级,-,0℃
2019/1/29,5:00,,多云,0℃,21%,轻风,东南风,2级,-,0℃
2019/1/29,6:00,,多云,0℃,21%,轻风,东南风,2级,-,0℃
2019/1/29,7:00,,多云,0℃,21%,轻风,东风,2级,-,0℃
2019/1/29,8:00,,多云,0℃,21%,轻风,东风,2级,-,0℃
2019/1/29,9:00,,局部多云,1℃,19%,微风,东风,3级,-,1℃
2019/1/29,10:00,,多云,3℃,17%,微风,东风,3级,-,2℃
2019/1/29,11:00,,局部多云,4℃,16%,微风,东风,3级,-,3℃
2019/1/29,12:00,,多云,5℃,15%,微风,东南风,3级,-,4℃
2019/1/29,13:00,,局部多云,6℃,14%,和风,东南风,4级,-,4℃
2019/1/29,14:00,,多云,6℃,13%,和风,东南风,4级,-,5℃
2019/1/29,15:00,,局部多云,6℃,13%,和风,东南风,4级,-,5℃
2019/1/29,16:00,,多云,6℃,13%,微风,东南风,3级,-,6℃
